"472","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\Count_of_outstanding_C10s_by_month.sql","DIRECTOR  E","179","EXECUTIVE"
"473","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\Get_LTB_Workflows_Stuck_at_Audit_Approval.sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"474","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeNOTPaid(STB).sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"475","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\AverageTimeNOTPaidDetails(LTB).sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"476","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\AverageTimeNOTPaid(LTB).sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"477","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeUntilPaid(STB-New Claims).sql","DIRECTOR  E","179","EXECUTIVE"
"478","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimProductivity_2ndChecker(Details).sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"479","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\STBClaimProductivity_Processed(Details).sql","SUPERVISOR STB","186","SHORT TERM BENEFIT"
"480","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimProductivity_2ndChecker(Average).sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"481","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\STBClaimProductivity_2ndChecker(Details).sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"482","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\STBClaimProductivity_2ndChecker(Average).sql","SUPERVISOR STB","186","SHORT TERM BENEFIT"
"483","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\C10_Postings_By_User.sql","SUPERVISOR CP","182","CONTRIBUTION PROCESSING"
"484","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\C10_Postings_By_User.sql","NON SUPERVISOR CP","182","CONTRIBUTION PROCESSING"
"485","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\C10_Postings_By_User.sql","MANAGER FIU","194","FAMILY ISLAND USERS"
"486","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\verifications_completed_by_date.sql","DEPARTMENT HEAD A","184","AUDIT"
"487","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\Duplicate_adjusted_c10_summary.sql","SUPERVISOR CP","182","CONTRIBUTION PROCESSING"
"488","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\Duplicate_adjusted_c10_details.sql","EXECUTIVE OFFICER C","181","COMPLIANCE"
"489","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\New_and_Updated_Non-Bahamians_Approved_by_Audit.sql","DEPARTMENT HEAD A","184","AUDIT"
"490","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\New_and_Updated_Non-Bahamians_Approved_by_Audit.sql","SUPERVISOR A","184","AUDIT"
"491","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Registration\Count_Processed_Cards.sql","DIRECTOR  E","179","EXECUTIVE"
"492","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Registration\Count_Processed_Cards.sql","DEPARTMENT HEAD R","160","REGISTRATION"
"493","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Registration\Count_Projected_Senior_Cards.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"494","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimProductivity_2ndChecker(Average).sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"495","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytoolBenefits\LTB\PensionersPaidCheque_2020_Feb_12.sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"496","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytoolBenefits\LTB\PensionersPaidCheque_2020_Feb_12.sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"497","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\SE GOV UEA\get_all_apps_entered_after_all_industries_go_live.sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"498","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\TEST_PROC.sql","SUPERVISOR IT","185","IT"
"499","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Director\Emp_In_Arrears(last_payment_info & contact_info).sql","DEPARTMENT HEAD C","181","COMPLIANCE"
"500","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\DECEASED_CLAIMANTS_WITH_APPROVED_STREAMS.sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"501","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Employer_Demographics+IndustrialClassification.sql","MANAGER  AC","192","ACTUARY"
"502","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\STB Benefits\AV_Funeral.sql","MANAGER  AC","192","ACTUARY"
"503","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\STB Benefits\AV_Survivors_Grant.sql","MANAGER  AC","192","ACTUARY"
"504","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\STB Terminated\Unemployment_Terminated.sql","MANAGER  AC","192","ACTUARY"
"505","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\All_Employees.sql","MANAGER  AC","192","ACTUARY"
"506","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Manager\LoggedClaimsB67.sql","SUPERVISOR IT","185","IT"
"507","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Manager\LoggedClaimsUnemployment.sql","NON SUPERVISOR IT","185","IT"
"508","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Registration\Supervisor\ReplacementCardsCollectedByCustomers.sql","SUPERVISOR R","160","REGISTRATION"
"509","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeNOTPaid(STB).sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"510","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\AV_Invalidity_In_Payment.sql","MANAGER  AC","192","ACTUARY"
"511","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\AV_Old_Age_In_Payment.sql","MANAGER  AC","192","ACTUARY"
"512","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\V3_Sysadmin_User_Activity.sql","SUPERVISOR A","184","AUDIT"
"513","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimProductivity_Processed(Summary).sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"514","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ManualCheques_All_Manuals.sql","MANAGER  AC","192","ACTUARY"
"515","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimProductivity_2ndChecker(Details).sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"516","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ManualCheques_All_Manuals_In_Range.sql","NON SUPERVISOR IT","185","IT"
"517","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\AverageTimeUntilPaid(LTB).sql","NON SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"518","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\Dependents_with_Contributions.sql","NON SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"519","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeUntilPaid(IIB_Continuous).sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"520","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\Get_LTB_Workflows_Stuck_at_Audit_Approval.sql","NON SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"521","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimProductivity_2ndChecker(Summary).sql","NON SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"522","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimProductivity_Processed(Average).sql","NON SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"523","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimsFromLegacy.sql","NON SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"524","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBDualBenefits(Test).sql","NON SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"525","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LtbProcessedClaims.sql","NON SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"526","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\SBS(EnsureOnlyClaimsBefore1999ArePaidForLife).sql","NON SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"527","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytoolLTBworkflow_steps_log.sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"528","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeUntilPaid(MAB_Continuous).sql","MANAGER  HR","195","HUMAN RESOURCES"
"529","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\LTB_Claims_With_Audit_Approval.sql","DEPARTMENT HEAD A","184","AUDIT"
"530","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\Duplicate_adjusted_c10_details.sql","NON SUPERVISOR CP","182","CONTRIBUTION PROCESSING"
"531","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\Duplicate_adjusted_c10_details.sql","SUPERVISOR CP","182","CONTRIBUTION PROCESSING"
"532","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\Duplicate_adjusted_c10_summary.sql","NON SUPERVISOR CP","182","CONTRIBUTION PROCESSING"
"533","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\Invalidity_to_Retirement.sql","MANAGER  AC","192","ACTUARY"
"534","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Director\Amount_Benefits_Paid.sql","DIRECTOR  E","179","EXECUTIVE"
"535","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\ueb_by_employer_last_c10.sql","MANAGER  AC","192","ACTUARY"
"536","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\PENSIONERS_OVERDUE_FOR_VERIFICATION.sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"537","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\C10_Postings_By_User - Contributions_Department.sql","DEPARTMENT HEAD CP","182","CONTRIBUTION PROCESSING"
"538","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\Total_Confirm_Contribution_Workflows_Completed.sql","DEPARTMENT HEAD CP","182","CONTRIBUTION PROCESSING"
"539","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\UnemploymentNextVerfDate.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"540","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Compliance\ComplianceEmployerRevenueByUnitAreaDetail.sql","DEPARTMENT HEAD C","181","COMPLIANCE"
"541","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Compliance\ComplianceWorkflowSummary.sql","DEPARTMENT HEAD C","181","COMPLIANCE"
"542","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\Get_Pending_Disbursements_Claim_Year_Not_In_Current_Year.sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"543","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\STB Benefits\AV_Injury.sql","MANAGER  AC","192","ACTUARY"
"544","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\DECEASED_CLAIMANTS_WITH_APPROVED_STREAMS.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"545","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\STB Terminated\Sickness_Assistance_Terminated.sql","MANAGER  AC","192","ACTUARY"
"546","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\GrantsSuspended(UsingPaymentStreams).sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"547","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Compliance\ComplianceInvalidUnitAndArea.sql","MANAGER  C","181","COMPLIANCE"
"548","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LtbProcessedClaims.sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"549","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\GetDeceasedPersonsWithPendingRecords.sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"550","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\DBLAwarded(Employer).sql","DEPARTMENT HEAD A","184","AUDIT"
"551","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\SBS(EnsureOnlyClaimsBefore1999ArePaidForLife).sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"552","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\Surv(GetClaimsBefore1999).sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"553","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\Inactives.sql","MANAGER  AC","192","ACTUARY"
"554","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeUntilPaid(STB-New Claims).sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"555","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimProductivity_2ndChecker(Summary).sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"556","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimProductivity_Processed(Summary).sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"557","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeNOTPaidDetails(STB).sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"558","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimProductivity_2ndChecker(Summary).sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"559","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\STBClaimProductivity_Processed(Details).sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"560","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\AverageTimeNOTPaidDetails(LTB).sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"561","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\C10_Postings_By_User.sql","DEPARTMENT HEAD CP","182","CONTRIBUTION PROCESSING"
"562","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\C10_Postings_By_User.sql","SUB OFFICE MANAGER FIU","194","FAMILY ISLAND USERS"
"563","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ManualCheques_All_Manuals.sql","SUPERVISOR A","184","AUDIT"
"564","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ManualCheques_All_Manuals_In_Range.sql","MANAGER  AC","192","ACTUARY"
"565","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytoolworkflow_steps_logLTB.sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"566","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Registration\Count_Projected_Senior_Cards.sql","SUPERVISOR R","160","REGISTRATION"
"567","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Registration\Count_Processed_Cards.sql","Vitech User","200","VITECH USER"
"568","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Director\Emp_In_Arrears(last_payment_info).sql","DIRECTOR  E","179","EXECUTIVE"
"569","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\Get_Disbursements_Claim_Year_Not_In_Current_Year.sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"570","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\SE GOV UEA\get_check_run_batch_totals.sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"571","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Compliance\ComplianceCSLWorkflow.sql","DEPARTMENT HEAD C","181","COMPLIANCE"
"572","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\C10_Postings_By_User - Contributions_Department.sql","NON SUPERVISOR CP","182","CONTRIBUTION PROCESSING"
"573","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Customer Service\MOU_UEB_Claim_Registration_User_Log.sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"574","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Director\IMF\ueb_claims_awarded(by Island And Gender).sql","MANAGER  AC","192","ACTUARY"
"575","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\IDB-SBDC-Business-Continuity-Program.sql","MANAGER  AC","192","ACTUARY"
"576","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\STB Benefits\AV_Maternity.sql","MANAGER  AC","192","ACTUARY"
"577","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\STB Terminated\Sickness_Terminated.sql","MANAGER  AC","192","ACTUARY"
"578","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\AV_SurvivorPensionersInPayment.sql","MANAGER  AC","192","ACTUARY"
"579","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Customer Service\UEBs_for_Mass_Verification.sql","DEPARTMENT HEAD CS","183","CUSTOMER SERVICE"
"580","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Customer Service\UEBs_Not_Selected_for_Mass_Approval.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"581","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Compliance\NewRegistrations(Employers)_Addl_Info.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"582","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\MOU_EXPEDITED_UEBS_APPRVD_BY_CLMS.sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"583","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\TOTAL_MOU_EXP_UEBS_LOGGED_COMPARISON.sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"584","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\TOTAL_MOU_EXP_UEBS_LOGGED_COMPARISON.sql","SUPERVISOR IT","185","IT"
"585","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\CLAIMS_NOT_PROCESSED_30+_DAYS.sql","SUPERVISOR IT","185","IT"
"586","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Customer Service\UEBs_for_Mass_Verification.sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"587","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\Create_Dorian_Stream_Non_Abaco_GB.sql","SUPERVISOR STB","186","SHORT TERM BENEFIT"
"588","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Compliance\Employers_that_Never_Paid_Contribs.sql","DEPARTMENT HEAD C","181","COMPLIANCE"
"589","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Compliance\Employer_ESS_Payments.sql","DEPARTMENT HEAD C","181","COMPLIANCE"
"590","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\TOTAL_MOU_UEBS_LOGGED_COMPARISON.sql","SUPERVISOR IT","185","IT"
"591","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\CLAIMS_NOT_PROCESSED_30+_DAYS.sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"592","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\Non_Bahamian_Cards_Printed_Not_Approved_by_Audit.sql","SUPERVISOR A","184","AUDIT"
"593","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\MOU_UEBS_TOTAL_PAID_COMPARISON.sql","SUPERVISOR IT","185","IT"
"594","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\TOTAL_MOU_EMPLOYEES_BY_EMPLOYER.sql","SUPERVISOR FIU","194","FAMILY ISLAND USERS"
"595","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\GOV UEB Extension\GOV_UEB_EXT_NON_MOU_PAYMENT_REPORT.sql","MANAGER  AC","192","ACTUARY"
"596","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\GOV UEB Extension\GOV_UEB_EXT_NON_MOU_PAYMENT_REPORT.sql","DIRECTOR  E","179","EXECUTIVE"
"597","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Accounts\Received Cheque Payments by Employer.sql","DEPARTMENT HEAD AF","188","FINANCE & ACCOUNTING"
"598","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Accounts\Received Cheque Payments by Employer.sql","DIRECTOR  E","179","EXECUTIVE"
"599","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\AV_NonSurvivorPensionersInPayment.sql","MANAGER  AC","192","ACTUARY"
"600","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\MOU_UEB_Claim_Registration_AWIW_Reconciliation.sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"601","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Customer Service\Registrants_Turning_60_and_65.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"602","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\Employer_Latest_C10_Info.sql","DEPARTMENT HEAD A","184","AUDIT"
"603","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\MOU_EXPEDITED_UEBS_APPRVD_BY_CLMS.sql","SUPERVISOR IT","185","IT"
"604","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\CLAIMS_NOT_PROCESSED_30+_DAYS.sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"605","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\CLAIMS_NOT_PROCESSED_30+_DAYS.sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"606","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\TOTAL_MOU_EMPLOYEES_BY_EMPLOYER.sql","SUPERVISOR IT","185","IT"
"607","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\MOU_UEBS_TOTAL_PAID_COMPARISON.sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"608","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\TOTAL_MOU_EMPLOYEES_BY_EMPLOYER.sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"609","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\NON-ESS_EMPLOYERS_WITH_ELECTRONIC_C10S.sql","SUPERVISOR IT","185","IT"
"610","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\Non_MOU_Pending_Approval_UEBs.sql","DEPARTMENT HEAD A","184","AUDIT"
"611","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Customer Service\MOU_UEB_Claim_Registration_User_Log.sql","SUPERVISOR FIU","194","FAMILY ISLAND USERS"
"612","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\TOTAL_MOU_EMPLOYEES_BY_EMPLOYER.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"613","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Customer Service\UEBs_for_Mass_Verification.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"614","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Compliance\Employer_Total_Arrears_Over_Amount.sql","DEPARTMENT HEAD C","181","COMPLIANCE"
"615","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\TOTAL_MOU_UEBS_LOGGED_COMPARISON.sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"616","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\CLAIMS_NOT_PROCESSED_30+_DAYS.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"617","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\TOTAL_MOU_UEBS_LOGGED_COMPARISON.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"618","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\Non_MOU_Pending_Approval_UEBs.sql","SUPERVISOR A","184","AUDIT"
"619","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Customer Service\Verify_COVID_UEB_Claim.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"620","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\Employers_Missing_C10s.sql","DEPARTMENT HEAD A","184","AUDIT"
"621","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\TOTAL_MOU_UEBS_LOGGED_COMPARISON.sql","SUPERVISOR FIU","194","FAMILY ISLAND USERS"
"622","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\Create_Dorian_Stream_Non_Abaco_GB.sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"623","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Compliance\Employer_Arrears_Aging.sql","DEPARTMENT HEAD C","181","COMPLIANCE"
